EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SPECIES,SEX_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,BARCODE,CELL_VIABILITY
5146,05,2,triamterene,Rat,Male,8 hr,1,É M,Low,003017297012,5146052
5146,06,1,triamterene,Rat,Male,24 hr,1,É M,Low,003017297019,5146061
5146,06,2,triamterene,Rat,Male,24 hr,1,É M,Low,003017297020,5146062
5146,07,1,triamterene,Rat,Male,2 hr,6,É M,Middle,003017297005,5146071
5146,07,2,triamterene,Rat,Male,2 hr,6,É M,Middle,003017297006,5146072
5146,08,1,triamterene,Rat,Male,8 hr,6,É M,Middle,003017297013,5146081
5146,08,2,triamterene,Rat,Male,8 hr,6,É M,Middle,003017297014,5146082
5146,09,1,triamterene,Rat,Male,24 hr,6,É M,Middle,003017297021,5146091
5146,09,2,triamterene,Rat,Male,24 hr,6,É M,Middle,003017297022,5146092
5146,10,1,triamterene,Rat,Male,2 hr,30,É M,High,003017297007,5146101
5146,10,2,triamterene,Rat,Male,2 hr,30,É M,High,003017297008,5146102
5146,11,1,triamterene,Rat,Male,8 hr,30,É M,High,003017297015,5146111
5146,11,2,triamterene,Rat,Male,8 hr,30,É M,High,003017297016,5146112
5146,12,1,triamterene,Rat,Male,24 hr,30,É M,High,003017297023,5146121
5146,12,2,triamterene,Rat,Male,24 hr,30,É M,High,003017297024,5146122
5147,01,1,disopyramide,Rat,Male,2 hr,0,É M,Control,003017256025,5147011
5147,01,2,disopyramide,Rat,Male,2 hr,0,É M,Control,003017258004,5147012
5147,02,1,disopyramide,Rat,Male,8 hr,0,É M,Control,003017258011,5147021
5147,02,2,disopyramide,Rat,Male,8 hr,0,É M,Control,003017258012,5147022
5147,03,1,disopyramide,Rat,Male,24 hr,0,É M,Control,003017258019,5147031
5147,03,2,disopyramide,Rat,Male,24 hr,0,É M,Control,003017258020,5147032
5147,04,1,disopyramide,Rat,Male,2 hr,100,É M,Low,003017258005,5147041
5147,04,2,disopyramide,Rat,Male,2 hr,100,É M,Low,003017258006,5147042
5147,05,1,disopyramide,Rat,Male,8 hr,100,É M,Low,003017258013,5147051
5147,05,2,disopyramide,Rat,Male,8 hr,100,É M,Low,003017258014,5147052
5147,06,1,disopyramide,Rat,Male,24 hr,100,É M,Low,003017258021,5147061
5147,06,2,disopyramide,Rat,Male,24 hr,100,É M,Low,003017258022,5147062
5147,07,1,disopyramide,Rat,Male,2 hr,500,É M,Middle,003017258007,5147071
5147,07,2,disopyramide,Rat,Male,2 hr,500,É M,Middle,003017258008,5147072
5147,08,1,disopyramide,Rat,Male,8 hr,500,É M,Middle,003017258015,5147081
5147,08,2,disopyramide,Rat,Male,8 hr,500,É M,Middle,003017258016,5147082
5147,09,1,disopyramide,Rat,Male,24 hr,500,É M,Middle,003017258023,5147091
5147,09,2,disopyramide,Rat,Male,24 hr,500,É M,Middle,003017258024,5147092
5147,10,1,disopyramide,Rat,Male,2 hr,2500,É M,High,003017258009,5147101
5147,10,2,disopyramide,Rat,Male,2 hr,2500,É M,High,003017258010,5147102
5147,11,1,disopyramide,Rat,Male,8 hr,2500,É M,High,003017258017,5147111
5147,11,2,disopyramide,Rat,Male,8 hr,2500,É M,High,003017258018,5147112
5147,12,1,disopyramide,Rat,Male,24 hr,2500,É M,High,003017258025,5147121
5147,12,2,disopyramide,Rat,Male,24 hr,2500,É M,High,003017258026,5147122
5148,01,1,mexiletine,Rat,Male,2 hr,0,É M,Control,003017260001,5148011
5148,01,2,mexiletine,Rat,Male,2 hr,0,É M,Control,003017260002,5148012
5148,02,1,mexiletine,Rat,Male,8 hr,0,É M,Control,003017260009,5148021
5148,02,2,mexiletine,Rat,Male,8 hr,0,É M,Control,003017260010,5148022
5148,03,1,mexiletine,Rat,Male,24 hr,0,É M,Control,003017259023,5148031
5148,03,2,mexiletine,Rat,Male,24 hr,0,É M,Control,003017284019,5148032
5148,04,1,mexiletine,Rat,Male,2 hr,1,É M,Low,003017260003,5148041
5148,04,2,mexiletine,Rat,Male,2 hr,1,É M,Low,003017260004,5148042
5148,05,1,mexiletine,Rat,Male,8 hr,1,É M,Low,003017260011,5148051
5148,05,2,mexiletine,Rat,Male,8 hr,1,É M,Low,003017260012,5148052
5148,06,1,mexiletine,Rat,Male,24 hr,1,É M,Low,003017259025,5148061
5148,06,2,mexiletine,Rat,Male,24 hr,1,É M,Low,003017259026,5148062
5148,07,1,mexiletine,Rat,Male,2 hr,3,É M,Middle,003017260005,5148071
5148,07,2,mexiletine,Rat,Male,2 hr,3,É M,Middle,003017260006,5148072
5148,08,1,mexiletine,Rat,Male,8 hr,3,É M,Middle,003017260013,5148081
5148,08,2,mexiletine,Rat,Male,8 hr,3,É M,Middle,003017260014,5148082
5148,09,1,mexiletine,Rat,Male,24 hr,3,É M,Middle,003017259027,5148091
5148,09,2,mexiletine,Rat,Male,24 hr,3,É M,Middle,003017259028,5148092
5148,10,1,mexiletine,Rat,Male,2 hr,15,É M,High,003017260007,5148101
5148,10,2,mexiletine,Rat,Male,2 hr,15,É M,High,003017260008,5148102
5148,11,1,mexiletine,Rat,Male,8 hr,15,É M,High,003017259021,5148111
5148,11,2,mexiletine,Rat,Male,8 hr,15,É M,High,003017259022,5148112
5148,12,1,mexiletine,Rat,Male,24 hr,15,É M,High,003017259029,5148121
5148,12,2,mexiletine,Rat,Male,24 hr,15,É M,High,003017259030,5148122
5149,01,1,tiopronin,Rat,Male,2 hr,0,É M,Control,003017305002,5149011
5149,01,2,tiopronin,Rat,Male,2 hr,0,É M,Control,003017305003,5149012
5149,02,1,tiopronin,Rat,Male,8 hr,0,É M,Control,003017305010,5149021
5149,02,2,tiopronin,Rat,Male,8 hr,0,É M,Control,003017305011,5149022
5149,03,1,tiopronin,Rat,Male,24 hr,0,É M,Control,003017305018,5149031
5149,03,2,tiopronin,Rat,Male,24 hr,0,É M,Control,003017305019,5149032
5149,04,1,tiopronin,Rat,Male,2 hr,1,É M,Low,003017305004,5149041
5149,04,2,tiopronin,Rat,Male,2 hr,1,É M,Low,003017305005,5149042
5149,05,1,tiopronin,Rat,Male,8 hr,1,É M,Low,003017305012,5149051
5149,05,2,tiopronin,Rat,Male,8 hr,1,É M,Low,003017305013,5149052
5149,06,1,tiopronin,Rat,Male,24 hr,1,É M,Low,003017305020,5149061
5149,06,2,tiopronin,Rat,Male,24 hr,1,É M,Low,003017305021,5149062
5149,07,1,tiopronin,Rat,Male,2 hr,5,É M,Middle,003017305006,5149071
5149,07,2,tiopronin,Rat,Male,2 hr,5,É M,Middle,003017305007,5149072
5149,08,1,tiopronin,Rat,Male,8 hr,5,É M,Middle,003017305014,5149081
5149,08,2,tiopronin,Rat,Male,8 hr,5,É M,Middle,003017305015,5149082
5149,09,1,tiopronin,Rat,Male,24 hr,5,É M,Middle,003017305022,5149091
5149,09,2,tiopronin,Rat,Male,24 hr,5,É M,Middle,003017305023,5149092
5149,10,1,tiopronin,Rat,Male,2 hr,25,É M,High,003017305008,5149101
5149,10,2,tiopronin,Rat,Male,2 hr,25,É M,High,003017305009,5149102
5149,11,1,tiopronin,Rat,Male,8 hr,25,É M,High,003017305016,5149111
5149,11,2,tiopronin,Rat,Male,8 hr,25,É M,High,003017305017,5149112
5149,12,1,tiopronin,Rat,Male,24 hr,25,É M,High,003017305024,5149121
5149,12,2,tiopronin,Rat,Male,24 hr,25,É M,High,003017305025,5149122
5165,01,1,acetazolamide,Rat,Male,2 hr,0,É M,Control,003017333003,5165011
5165,01,2,acetazolamide,Rat,Male,2 hr,0,É M,Control,003017333004,5165012
5165,02,1,acetazolamide,Rat,Male,8 hr,0,É M,Control,003017333011,5165021
5165,02,2,acetazolamide,Rat,Male,8 hr,0,É M,Control,003017333012,5165022
5165,03,1,acetazolamide,Rat,Male,24 hr,0,É M,Control,003017333019,5165031
5165,03,2,acetazolamide,Rat,Male,24 hr,0,É M,Control,003017333020,5165032
5165,04,1,acetazolamide,Rat,Male,2 hr,24,É M,Low,003017333005,5165041
5165,04,2,acetazolamide,Rat,Male,2 hr,24,É M,Low,003017333006,5165042
5165,05,1,acetazolamide,Rat,Male,8 hr,24,É M,Low,003017333013,5165051
5165,05,2,acetazolamide,Rat,Male,8 hr,24,É M,Low,003017333014,5165052
5165,06,1,acetazolamide,Rat,Male,24 hr,24,É M,Low,003017333021,5165061
5165,06,2,acetazolamide,Rat,Male,24 hr,24,É M,Low,003017333022,5165062
5165,07,1,acetazolamide,Rat,Male,2 hr,120,É M,Middle,003017333007,5165071
5165,07,2,acetazolamide,Rat,Male,2 hr,120,É M,Middle,003017333008,5165072
5165,08,1,acetazolamide,Rat,Male,8 hr,120,É M,Middle,003017333015,5165081
5165,08,2,acetazolamide,Rat,Male,8 hr,120,É M,Middle,003017333016,5165082
5165,09,1,acetazolamide,Rat,Male,24 hr,120,É M,Middle,003017333023,5165091
5165,09,2,acetazolamide,Rat,Male,24 hr,120,É M,Middle,003017333024,5165092
5165,10,1,acetazolamide,Rat,Male,2 hr,600,É M,High,003017333009,5165101
5165,10,2,acetazolamide,Rat,Male,2 hr,600,É M,High,003017333010,5165102
5165,11,1,acetazolamide,Rat,Male,8 hr,600,É M,High,003017333017,5165111
5165,11,2,acetazolamide,Rat,Male,8 hr,600,É M,High,003017333018,5165112
5165,12,1,acetazolamide,Rat,Male,24 hr,600,É M,High,003017333025,5165121
5165,12,2,acetazolamide,Rat,Male,24 hr,600,É M,High,003017333026,5165122
5166,01,1,disulfiram,Rat,Male,2 hr,0,É M,Control,003017325027,5166011
5166,01,2,disulfiram,Rat,Male,2 hr,0,É M,Control,003017325028,5166012
5166,02,1,disulfiram,Rat,Male,8 hr,0,É M,Control,003017326005,5166021
5166,02,2,disulfiram,Rat,Male,8 hr,0,É M,Control,003017326006,5166022
5166,03,1,disulfiram,Rat,Male,24 hr,0,É M,Control,003017326013,5166031
5166,03,2,disulfiram,Rat,Male,24 hr,0,É M,Control,003017326014,5166032
5166,04,1,disulfiram,Rat,Male,2 hr,2,É M,Low,003017325029,5166041
5166,04,2,disulfiram,Rat,Male,2 hr,2,É M,Low,003017325030,5166042
5166,05,1,disulfiram,Rat,Male,8 hr,2,É M,Low,003017326007,5166051
5166,05,2,disulfiram,Rat,Male,8 hr,2,É M,Low,003017326008,5166052
5166,06,1,disulfiram,Rat,Male,24 hr,2,É M,Low,003017326015,5166061
5166,06,2,disulfiram,Rat,Male,24 hr,2,É M,Low,003017326016,5166062
5166,07,1,disulfiram,Rat,Male,2 hr,12,É M,Middle,003017326001,5166071
5166,07,2,disulfiram,Rat,Male,2 hr,12,É M,Middle,003017326002,5166072
5166,08,1,disulfiram,Rat,Male,8 hr,12,É M,Middle,003017326009,5166081
5166,08,2,disulfiram,Rat,Male,8 hr,12,É M,Middle,003017326010,5166082
5166,09,1,disulfiram,Rat,Male,24 hr,12,É M,Middle,003017326017,5166091
5166,09,2,disulfiram,Rat,Male,24 hr,12,É M,Middle,003017326018,5166092
5166,10,1,disulfiram,Rat,Male,2 hr,60,É M,High,003017326003,5166101
5166,10,2,disulfiram,Rat,Male,2 hr,60,É M,High,003017326004,5166102
5166,11,1,disulfiram,Rat,Male,8 hr,60,É M,High,003017326011,5166111
5166,11,2,disulfiram,Rat,Male,8 hr,60,É M,High,003017326012,5166112
5166,12,1,disulfiram,Rat,Male,24 hr,60,É M,High,003017326019,5166121
5166,12,2,disulfiram,Rat,Male,24 hr,60,É M,High,003017326020,5166122
5167,01,1,promethazine,Rat,Male,2 hr,0,É M,Control,003017325003,5167011
5167,01,2,promethazine,Rat,Male,2 hr,0,É M,Control,003017325004,5167012
5167,02,1,promethazine,Rat,Male,8 hr,0,É M,Control,003017325011,5167021
5167,02,2,promethazine,Rat,Male,8 hr,0,É M,Control,003017325012,5167022
5167,03,1,promethazine,Rat,Male,24 hr,0,É M,Control,003017325019,5167031
5167,03,2,promethazine,Rat,Male,24 hr,0,É M,Control,003017325020,5167032
5167,04,1,promethazine,Rat,Male,2 hr,3,É M,Low,003017325005,5167041
5167,04,2,promethazine,Rat,Male,2 hr,3,É M,Low,003017325006,5167042
5167,05,1,promethazine,Rat,Male,8 hr,3,É M,Low,003017325013,5167051
5167,05,2,promethazine,Rat,Male,8 hr,3,É M,Low,003017325014,5167052
5167,06,1,promethazine,Rat,Male,24 hr,3,É M,Low,003017325021,5167061
5167,06,2,promethazine,Rat,Male,24 hr,3,É M,Low,003017325022,5167062
5167,07,1,promethazine,Rat,Male,2 hr,16,É M,Middle,003017325007,5167071
5167,07,2,promethazine,Rat,Male,2 hr,16,É M,Middle,003017325008,5167072
5167,08,1,promethazine,Rat,Male,8 hr,16,É M,Middle,003017325015,5167081
5167,08,2,promethazine,Rat,Male,8 hr,16,É M,Middle,003017325016,5167082
5167,09,1,promethazine,Rat,Male,24 hr,16,É M,Middle,003017325023,5167091
5167,09,2,promethazine,Rat,Male,24 hr,16,É M,Middle,003017325024,5167092
5167,10,1,promethazine,Rat,Male,2 hr,80,É M,High,003017325009,5167101
5167,10,2,promethazine,Rat,Male,2 hr,80,É M,High,003017325010,5167102
5167,11,1,promethazine,Rat,Male,8 hr,80,É M,High,003017325017,5167111
5167,11,2,promethazine,Rat,Male,8 hr,80,É M,High,003017325018,5167112
5167,12,1,promethazine,Rat,Male,24 hr,80,É M,High,003017325025,5167121
5167,12,2,promethazine,Rat,Male,24 hr,80,É M,High,003017325026,5167122
5168,01,1,colchicine,Rat,Male,2 hr,0,É M,Control,003017329003,5168011
5168,01,2,colchicine,Rat,Male,2 hr,0,É M,Control,003017329004,5168012
5168,02,1,colchicine,Rat,Male,8 hr,0,É M,Control,003017329011,5168021
5168,02,2,colchicine,Rat,Male,8 hr,0,É M,Control,003017329012,5168022
5168,03,1,colchicine,Rat,Male,24 hr,0,É M,Control,003017329019,5168031
5168,03,2,colchicine,Rat,Male,24 hr,0,É M,Control,003017329020,5168032
5168,04,1,colchicine,Rat,Male,2 hr,200,É M,Low,003017329005,5168041
5168,04,2,colchicine,Rat,Male,2 hr,200,É M,Low,003017329006,5168042
5168,05,1,colchicine,Rat,Male,8 hr,200,É M,Low,003017329013,5168051
5168,05,2,colchicine,Rat,Male,8 hr,200,É M,Low,003017329014,5168052
5168,06,1,colchicine,Rat,Male,24 hr,200,É M,Low,003017329021,5168061
5168,06,2,colchicine,Rat,Male,24 hr,200,É M,Low,003017329022,5168062
5168,07,1,colchicine,Rat,Male,2 hr,1000,É M,Middle,003017329007,5168071
5168,07,2,colchicine,Rat,Male,2 hr,1000,É M,Middle,003017329008,5168072
5168,08,1,colchicine,Rat,Male,8 hr,1000,É M,Middle,003017329015,5168081
5168,08,2,colchicine,Rat,Male,8 hr,1000,É M,Middle,003017329016,5168082
5168,09,1,colchicine,Rat,Male,24 hr,1000,É M,Middle,003017329023,5168091
5168,09,2,colchicine,Rat,Male,24 hr,1000,É M,Middle,003017329024,5168092
5168,10,1,colchicine,Rat,Male,2 hr,5000,É M,High,003017329009,5168101
5168,10,2,colchicine,Rat,Male,2 hr,5000,É M,High,003017329010,5168102
5168,11,1,colchicine,Rat,Male,8 hr,5000,É M,High,003017329017,5168111
5168,11,2,colchicine,Rat,Male,8 hr,5000,É M,High,003017329018,5168112
5168,12,1,colchicine,Rat,Male,24 hr,5000,É M,High,003017329025,5168121
5168,12,2,colchicine,Rat,Male,24 hr,5000,É M,High,003017329026,5168122
5169,01,1,tolbutamide,Rat,Male,2 hr,0,É M,Control,003017332009,5169011
5169,01,2,tolbutamide,Rat,Male,2 hr,0,É M,Control,003017332010,5169012
5169,02,1,tolbutamide,Rat,Male,8 hr,0,É M,Control,003017332017,5169021
5169,02,2,tolbutamide,Rat,Male,8 hr,0,É M,Control,003017332018,5169022
5169,03,1,tolbutamide,Rat,Male,24 hr,0,É M,Control,003017332025,5169031
5169,03,2,tolbutamide,Rat,Male,24 hr,0,É M,Control,003017332026,5169032
5169,04,1,tolbutamide,Rat,Male,2 hr,80,É M,Low,003017332011,5169041
5169,04,2,tolbutamide,Rat,Male,2 hr,80,É M,Low,003017332012,5169042
5169,05,1,tolbutamide,Rat,Male,8 hr,80,É M,Low,003017332019,5169051
5169,05,2,tolbutamide,Rat,Male,8 hr,80,É M,Low,003017332020,5169052
5169,06,1,tolbutamide,Rat,Male,24 hr,80,É M,Low,003017332027,5169061
5169,06,2,tolbutamide,Rat,Male,24 hr,80,É M,Low,003017332028,5169062
5169,07,1,tolbutamide,Rat,Male,2 hr,400,É M,Middle,003017332013,5169071
5169,07,2,tolbutamide,Rat,Male,2 hr,400,É M,Middle,003017332014,5169072
5169,08,1,tolbutamide,Rat,Male,8 hr,400,É M,Middle,003017332021,5169081
5169,08,2,tolbutamide,Rat,Male,8 hr,400,É M,Middle,003017332022,5169082
5169,09,1,tolbutamide,Rat,Male,24 hr,400,É M,Middle,003017332029,5169091
5169,09,2,tolbutamide,Rat,Male,24 hr,400,É M,Middle,003017332030,5169092
5169,10,1,tolbutamide,Rat,Male,2 hr,2000,É M,High,003017332015,5169101
5169,10,2,tolbutamide,Rat,Male,2 hr,2000,É M,High,003017332016,5169102
5169,11,1,tolbutamide,Rat,Male,8 hr,2000,É M,High,003017332023,5169111
5169,11,2,tolbutamide,Rat,Male,8 hr,2000,É M,High,003017332024,5169112
5169,12,1,tolbutamide,Rat,Male,24 hr,2000,É M,High,003017333001,5169121
5169,12,2,tolbutamide,Rat,Male,24 hr,2000,É M,High,003017333002,5169122
5170,01,1,sulpiride,Rat,Male,2 hr,0,É M,Control,003017323014,5170011
5170,01,2,sulpiride,Rat,Male,2 hr,0,É M,Control,003017323015,5170012
5170,02,1,sulpiride,Rat,Male,8 hr,0,É M,Control,003017323022,5170021
5170,02,2,sulpiride,Rat,Male,8 hr,0,É M,Control,003017323023,5170022
5170,03,1,sulpiride,Rat,Male,24 hr,0,É M,Control,003017323030,5170031
5170,03,2,sulpiride,Rat,Male,24 hr,0,É M,Control,003017324001,5170032
5170,04,1,sulpiride,Rat,Male,2 hr,200,É M,Low,003017323016,5170041
5170,04,2,sulpiride,Rat,Male,2 hr,200,É M,Low,003017323017,5170042
5170,05,1,sulpiride,Rat,Male,8 hr,200,É M,Low,003017323024,5170051
5170,05,2,sulpiride,Rat,Male,8 hr,200,É M,Low,003017323025,5170052
5170,06,1,sulpiride,Rat,Male,24 hr,200,É M,Low,003017324002,5170061
5170,06,2,sulpiride,Rat,Male,24 hr,200,É M,Low,003017324003,5170062
5170,07,1,sulpiride,Rat,Male,2 hr,1000,É M,Middle,003017323018,5170071
5170,07,2,sulpiride,Rat,Male,2 hr,1000,É M,Middle,003017323019,5170072
5170,08,1,sulpiride,Rat,Male,8 hr,1000,É M,Middle,003017323026,5170081
5170,08,2,sulpiride,Rat,Male,8 hr,1000,É M,Middle,003017323027,5170082
5170,09,1,sulpiride,Rat,Male,24 hr,1000,É M,Middle,003017324004,5170091
5170,09,2,sulpiride,Rat,Male,24 hr,1000,É M,Middle,003017324005,5170092
5170,10,1,sulpiride,Rat,Male,2 hr,5000,É M,High,003017323020,5170101
5170,10,2,sulpiride,Rat,Male,2 hr,5000,É M,High,003017323021,5170102
5170,11,1,sulpiride,Rat,Male,8 hr,5000,É M,High,003017323028,5170111
5170,11,2,sulpiride,Rat,Male,8 hr,5000,É M,High,003017323029,5170112
5170,12,1,sulpiride,Rat,Male,24 hr,5000,É M,High,003017324006,5170121
5170,12,2,sulpiride,Rat,Male,24 hr,5000,É M,High,003017324007,5170122
5171,01,1,acarbose,Rat,Male,2 hr,0,É M,Control,003017337003,5171011
5171,01,2,acarbose,Rat,Male,2 hr,0,É M,Control,003017337004,5171012
5171,02,1,acarbose,Rat,Male,8 hr,0,É M,Control,003017337011,5171021
5171,02,2,acarbose,Rat,Male,8 hr,0,É M,Control,003017337012,5171022
5171,03,1,acarbose,Rat,Male,24 hr,0,É M,Control,003017337019,5171031
5171,03,2,acarbose,Rat,Male,24 hr,0,É M,Control,003017337020,5171032
5171,04,1,acarbose,Rat,Male,2 hr,400,É M,Low,003017337005,5171041
5171,04,2,acarbose,Rat,Male,2 hr,400,É M,Low,003017337006,5171042
5171,05,1,acarbose,Rat,Male,8 hr,400,É M,Low,003017337013,5171051
5171,05,2,acarbose,Rat,Male,8 hr,400,É M,Low,003017337014,5171052
5171,06,1,acarbose,Rat,Male,24 hr,400,É M,Low,003017337021,5171061
5171,06,2,acarbose,Rat,Male,24 hr,400,É M,Low,003017337022,5171062
5171,07,1,acarbose,Rat,Male,2 hr,2000,É M,Middle,003017337007,5171071
5171,07,2,acarbose,Rat,Male,2 hr,2000,É M,Middle,003017337008,5171072
5171,08,1,acarbose,Rat,Male,8 hr,2000,É M,Middle,003017337015,5171081
5171,08,2,acarbose,Rat,Male,8 hr,2000,É M,Middle,003017337016,5171082
5171,09,1,acarbose,Rat,Male,24 hr,2000,É M,Middle,003017337023,5171091
5171,09,2,acarbose,Rat,Male,24 hr,2000,É M,Middle,003017337024,5171092
5171,10,1,acarbose,Rat,Male,2 hr,10000,É M,High,003017337009,5171101
5171,10,2,acarbose,Rat,Male,2 hr,10000,É M,High,003017337010,5171102
5171,11,1,acarbose,Rat,Male,8 hr,10000,É M,High,003017337017,5171111
5171,11,2,acarbose,Rat,Male,8 hr,10000,É M,High,003017337018,5171112
5171,12,1,acarbose,Rat,Male,24 hr,10000,É M,High,003017337025,5171121
5171,12,2,acarbose,Rat,Male,24 hr,10000,É M,High,003017337026,5171122
5172,01,1,simvastatin,Rat,Male,2 hr,0,É M,Control,003017334021,5172011
5172,01,2,simvastatin,Rat,Male,2 hr,0,É M,Control,003017334022,5172012
5172,02,1,simvastatin,Rat,Male,8 hr,0,É M,Control,003017334029,5172021
5172,02,2,simvastatin,Rat,Male,8 hr,0,É M,Control,003017334030,5172022
5172,03,1,simvastatin,Rat,Male,24 hr,0,É M,Control,003017335007,5172031
5172,03,2,simvastatin,Rat,Male,24 hr,0,É M,Control,003017335008,5172032
5172,04,1,simvastatin,Rat,Male,2 hr,2,É M,Low,003017334023,5172041
5172,04,2,simvastatin,Rat,Male,2 hr,2,É M,Low,003017334024,5172042
5172,05,1,simvastatin,Rat,Male,8 hr,2,É M,Low,003017335001,5172051
5172,05,2,simvastatin,Rat,Male,8 hr,2,É M,Low,003017335002,5172052
5172,06,1,simvastatin,Rat,Male,24 hr,2,É M,Low,003017335009,5172061
5172,06,2,simvastatin,Rat,Male,24 hr,2,É M,Low,003017335010,5172062
5172,07,1,simvastatin,Rat,Male,2 hr,12,É M,Middle,003017334025,5172071
5172,07,2,simvastatin,Rat,Male,2 hr,12,É M,Middle,003017334026,5172072
5172,08,1,simvastatin,Rat,Male,8 hr,12,É M,Middle,003017335003,5172081
5172,08,2,simvastatin,Rat,Male,8 hr,12,É M,Middle,003017335004,5172082
5172,09,1,simvastatin,Rat,Male,24 hr,12,É M,Middle,003017335011,5172091
5172,09,2,simvastatin,Rat,Male,24 hr,12,É M,Middle,003017335012,5172092
5172,10,1,simvastatin,Rat,Male,2 hr,60,É M,High,003017334027,5172101
5172,10,2,simvastatin,Rat,Male,2 hr,60,É M,High,003017334028,5172102
5172,11,1,simvastatin,Rat,Male,8 hr,60,É M,High,003017335005,5172111
5172,11,2,simvastatin,Rat,Male,8 hr,60,É M,High,003017335006,5172112
5172,12,1,simvastatin,Rat,Male,24 hr,60,É M,High,003017335013,5172121
5172,12,2,simvastatin,Rat,Male,24 hr,60,É M,High,003017335014,5172122
5173,01,1,ajmaline,Rat,Male,2 hr,0,É M,Control,003017346029,5173011
5173,01,2,ajmaline,Rat,Male,2 hr,0,É M,Control,003017346030,5173012
5173,02,1,ajmaline,Rat,Male,8 hr,0,É M,Control,003017347007,5173021
5173,02,2,ajmaline,Rat,Male,8 hr,0,É M,Control,003017347008,5173022
5173,03,1,ajmaline,Rat,Male,24 hr,0,É M,Control,003017347015,5173031
5173,03,2,ajmaline,Rat,Male,24 hr,0,É M,Control,003017347016,5173032
5173,04,1,ajmaline,Rat,Male,2 hr,12,É M,Low,003017347001,5173041
5173,04,2,ajmaline,Rat,Male,2 hr,12,É M,Low,003017347002,5173042
5173,05,1,ajmaline,Rat,Male,8 hr,12,É M,Low,003017347009,5173051
5173,05,2,ajmaline,Rat,Male,8 hr,12,É M,Low,003017347010,5173052
5173,06,1,ajmaline,Rat,Male,24 hr,12,É M,Low,003017347017,5173061
5173,06,2,ajmaline,Rat,Male,24 hr,12,É M,Low,003017347018,5173062
5173,07,1,ajmaline,Rat,Male,2 hr,60,É M,Middle,003017347003,5173071
5173,07,2,ajmaline,Rat,Male,2 hr,60,É M,Middle,003017347004,5173072
5173,08,1,ajmaline,Rat,Male,8 hr,60,É M,Middle,003017347011,5173081
5173,08,2,ajmaline,Rat,Male,8 hr,60,É M,Middle,003017347012,5173082
5173,09,1,ajmaline,Rat,Male,24 hr,60,É M,Middle,003017347019,5173091
5173,09,2,ajmaline,Rat,Male,24 hr,60,É M,Middle,003017347020,5173092
5173,10,1,ajmaline,Rat,Male,2 hr,300,É M,High,003017347005,5173101
5173,10,2,ajmaline,Rat,Male,2 hr,300,É M,High,003017347006,5173102
5173,11,1,ajmaline,Rat,Male,8 hr,300,É M,High,003017347013,5173111
5173,11,2,ajmaline,Rat,Male,8 hr,300,É M,High,003017347014,5173112
5173,12,1,ajmaline,Rat,Male,24 hr,300,É M,High,003017347021,5173121
5173,12,2,ajmaline,Rat,Male,24 hr,300,É M,High,003017347022,5173122
5174,01,1,dantrolene,Rat,Male,2 hr,0,É M,Control,003017346005,5174011
5174,01,2,dantrolene,Rat,Male,2 hr,0,É M,Control,003017346006,5174012
5174,02,1,dantrolene,Rat,Male,8 hr,0,É M,Control,003017346013,5174021
5174,02,2,dantrolene,Rat,Male,8 hr,0,É M,Control,003017346014,5174022
5174,03,1,dantrolene,Rat,Male,24 hr,0,É M,Control,003017346021,5174031
5174,03,2,dantrolene,Rat,Male,24 hr,0,É M,Control,003017346022,5174032
5174,04,1,dantrolene,Rat,Male,2 hr,0,É M,Low,003017346007,5174041
5174,04,2,dantrolene,Rat,Male,2 hr,0,É M,Low,003017346008,5174042
5174,05,1,dantrolene,Rat,Male,8 hr,0,É M,Low,003017346015,5174051
5174,05,2,dantrolene,Rat,Male,8 hr,0,É M,Low,003017346016,5174052
5174,06,1,dantrolene,Rat,Male,24 hr,0,É M,Low,003017346023,5174061
5174,06,2,dantrolene,Rat,Male,24 hr,0,É M,Low,003017346024,5174062
5174,07,1,dantrolene,Rat,Male,2 hr,2,É M,Middle,003017346009,5174071
5174,07,2,dantrolene,Rat,Male,2 hr,2,É M,Middle,003017346010,5174072
5174,08,1,dantrolene,Rat,Male,8 hr,2,É M,Middle,003017346017,5174081
5174,08,2,dantrolene,Rat,Male,8 hr,2,É M,Middle,003017346018,5174082
5174,09,1,dantrolene,Rat,Male,24 hr,2,É M,Middle,003017346025,5174091
5174,09,2,dantrolene,Rat,Male,24 hr,2,É M,Middle,003017346026,5174092
5174,10,1,dantrolene,Rat,Male,2 hr,10,É M,High,003017346011,5174101
5174,10,2,dantrolene,Rat,Male,2 hr,10,É M,High,003017346012,5174102
5174,11,1,dantrolene,Rat,Male,8 hr,10,É M,High,003017346019,5174111
5174,11,2,dantrolene,Rat,Male,8 hr,10,É M,High,003017346020,5174112
5174,12,1,dantrolene,Rat,Male,24 hr,10,É M,High,003017346027,5174121
5174,12,2,dantrolene,Rat,Male,24 hr,10,É M,High,003017346028,5174122
5175,01,1,triazolam,Rat,Male,2 hr,0,É M,Control,003017342027,5175011
5175,01,2,triazolam,Rat,Male,2 hr,0,É M,Control,003017342028,5175012
5175,02,1,triazolam,Rat,Male,8 hr,0,É M,Control,003017343005,5175021
