EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,TERMINAL_BW(g),LIVER(g),KIDNEY_TOTAL(g),KIDNEY_R(g),KIDNEY_L(g)
0388,02,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,210.3,8.76,1.78,0.89,0.89
0388,02,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,202.3,8.59,1.75,0.87,0.88
0388,02,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,216.0,10.18,1.92,0.96,0.96
0388,02,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,211.7,9.24,1.84,0.9,0.94
0388,02,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,222.7,9.6,2.11,1.07,1.04
0388,03,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,210.7,8.44,1.83,0.95,0.88
0388,03,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,213.7,9.87,1.97,1.0,0.97
0388,03,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,195.3,8.1,1.91,0.95,0.96
0388,03,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,222.1,9.34,1.97,0.98,0.99
0388,03,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,218.3,9.13,2.07,1.03,1.04
0388,04,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,228.5,9.88,1.97,0.99,0.98
0388,04,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,222.0,11.35,2.05,1.02,1.03
0388,04,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,227.7,10.29,1.85,0.96,0.89
0388,04,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,216.7,9.41,1.92,0.96,0.96
0388,04,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,240.3,11.45,2.13,1.1,1.03
0388,05,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Low,219.7,10.44,1.89,0.93,0.96
0388,05,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Low,221.7,10.56,1.99,1.02,0.97
0388,05,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Low,212.7,9.35,1.9,0.96,0.94
0388,05,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Low,210.7,9.81,1.99,1.05,0.94
0388,05,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Low,207.8,9.22,1.87,0.96,0.91
0388,06,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Low,212.0,9.6,1.85,0.9,0.95
0388,06,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Low,211.3,8.95,2.1,1.01,1.09
0388,06,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Low,227.7,9.26,2.17,1.12,1.05
0388,06,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Low,207.7,8.74,1.95,1.0,0.95
0388,06,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Low,210.3,9.35,1.99,1.02,0.97
0388,07,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Low,216.3,8.46,2.01,1.04,0.97
0388,07,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Low,210.6,9.14,1.82,0.93,0.89
0388,07,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Low,213.3,9.41,2.0,1.0,1.0
0388,07,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Low,230.7,10.1,2.36,1.19,1.17
0388,07,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Low,211.3,8.93,2.12,1.1,1.02
0388,08,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Low,215.6,9.19,1.86,0.96,0.9
0388,08,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Low,225.7,10.31,1.91,0.95,0.96
0388,08,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Low,205.3,7.63,1.71,0.85,0.86
0388,08,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Low,232.7,10.21,2.09,1.05,1.04
0388,08,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Low,234.3,10.14,1.98,1.01,0.97
0388,09,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Middle,213.7,9.08,2.14,1.09,1.05
0388,09,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Middle,223.7,11.0,2.11,1.11,1.0
0388,09,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Middle,215.1,9.29,1.91,0.96,0.95
0388,09,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Middle,214.7,9.55,1.98,1.0,0.98
0388,09,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Middle,235.0,11.1,2.12,1.04,1.08
0388,10,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle,201.7,8.08,1.81,0.91,0.9
0388,10,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle,225.3,9.47,2.05,1.02,1.03
0388,10,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle,231.0,10.49,2.09,1.04,1.05
0388,10,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle,206.7,8.44,1.96,0.99,0.97
0388,10,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle,216.7,9.73,1.97,0.96,1.01
0388,11,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle,209.9,8.98,2.33,1.19,1.14
0388,11,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle,207.7,8.49,1.9,1.0,0.9
0388,11,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle,225.3,9.4,2.07,1.05,1.02
0388,11,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle,196.7,8.02,1.81,0.92,0.89
0388,11,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle,212.7,9.09,2.08,1.06,1.02
0388,12,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle,225.7,9.21,2.03,1.03,1.0
0388,12,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle,203.0,8.56,1.69,0.86,0.83
0388,12,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle,226.7,9.58,2.1,1.03,1.07
0388,12,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle,241.0,10.49,2.15,1.03,1.12
0388,12,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle,237.0,11.08,2.08,1.03,1.05
0388,13,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High,230.7,10.21,2.2,1.12,1.08
0388,13,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High,207.0,9.4,1.69,0.87,0.82
0388,13,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High,224.0,9.91,1.96,0.99,0.97
0388,13,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High,203.3,8.72,1.82,0.91,0.91
0388,13,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High,220.1,9.94,2.02,1.01,1.01
0388,14,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High,219.7,8.81,1.97,1.03,0.94
0388,14,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High,228.3,9.11,2.05,1.04,1.01
0388,14,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High,219.3,9.29,2.1,1.06,1.04
0388,14,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High,233.0,10.19,2.59,1.29,1.3
0388,14,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High,199.3,8.09,1.79,0.9,0.89
0388,15,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High,222.7,8.8,2.07,1.01,1.06
0388,15,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High,197.0,7.81,1.97,1.0,0.97
0388,15,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High,203.0,8.1,1.95,0.97,0.98
0388,15,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High,220.0,8.34,1.98,0.99,0.99
0388,15,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High,224.3,9.68,1.86,0.95,0.91
0388,16,1,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High,231.0,8.96,2.19,1.08,1.11
0388,16,2,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High,228.3,9.86,2.11,1.09,1.02
0388,16,3,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High,229.7,9.78,2.03,1.02,1.01
0388,16,4,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High,210.3,8.42,1.87,0.94,0.93
0388,16,5,erythromycin ethylsuccinate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High,239.0,10.03,1.96,0.96,1.0
0389,01,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,239.3,10.57,2.32,1.15,1.17
0389,01,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,231.1,10.37,2.17,1.09,1.08
0389,01,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,237.3,11.09,1.96,0.95,1.01
0389,01,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,232.3,10.18,2.04,1.06,0.98
0389,01,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,247.7,11.39,2.16,1.08,1.08
0389,02,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,275.3,13.02,2.2,1.13,1.07
0389,02,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,260.0,11.03,1.97,1.0,0.97
0389,02,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,285.7,12.33,2.36,1.18,1.18
0389,02,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,282.3,13.58,2.28,1.13,1.15
0389,02,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,260.0,11.51,2.13,1.07,1.06
0389,03,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,310.3,12.09,2.34,1.22,1.12
0389,03,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,356.0,15.8,2.53,1.28,1.25
0389,03,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,345.3,16.06,2.65,1.33,1.32
0389,03,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,311.3,14.44,2.73,1.4,1.33
0389,03,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,328.7,15.13,2.77,1.4,1.37
0389,04,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,376.3,14.81,3.02,1.48,1.54
0389,04,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,415.5,16.22,2.84,1.42,1.42
0389,04,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,368.7,14.42,2.77,1.4,1.37
0389,04,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,368.0,15.58,2.83,1.46,1.37
0389,04,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,333.7,11.76,2.42,1.24,1.18
0389,05,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low,230.7,10.56,1.75,0.89,0.86
0389,05,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low,253.0,10.58,2.49,1.28,1.21
0389,05,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low,238.0,10.68,2.0,1.03,0.97
0389,05,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low,220.7,10.58,1.82,0.92,0.9
0389,05,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low,235.0,9.96,2.06,1.04,1.02
0389,06,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low,255.7,11.79,2.17,1.12,1.05
0389,06,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low,241.0,10.14,2.21,1.13,1.08
0389,06,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low,239.3,9.5,2.08,1.04,1.04
0389,06,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low,264.4,11.34,2.08,1.06,1.02
0389,06,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low,276.0,12.57,2.29,1.18,1.11
0389,07,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low,313.0,13.03,2.58,1.34,1.24
0389,07,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low,334.0,13.84,2.47,1.28,1.19
0389,07,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low,329.7,13.31,2.51,1.29,1.22
0389,07,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low,307.0,13.21,2.37,1.2,1.17
0389,08,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low,412.3,15.52,2.99,1.55,1.44
0389,08,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low,391.1,16.22,2.82,1.39,1.43
0389,08,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low,359.3,14.69,2.63,1.31,1.32
0389,08,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low,441.0,17.22,2.8,1.37,1.43
0389,08,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low,405.7,17.15,3.05,1.52,1.53
0389,09,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle,249.3,11.71,2.27,1.16,1.11
0389,09,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle,244.3,10.68,2.21,1.14,1.07
0389,09,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle,238.3,11.14,1.81,0.91,0.9
0389,09,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle,233.0,10.42,2.03,1.04,0.99
0389,09,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle,223.7,10.34,1.84,0.93,0.91
0389,10,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle,268.7,12.91,2.12,1.08,1.04
0389,10,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle,259.3,11.87,2.21,1.12,1.09
0389,10,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle,286.0,11.88,2.15,1.07,1.08
0389,10,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle,258.3,11.97,2.23,1.16,1.07
0389,10,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle,277.3,12.28,2.45,1.29,1.16
0389,11,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle,301.3,12.63,2.32,1.17,1.15
0389,11,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle,333.0,13.94,2.56,1.28,1.28
0389,11,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle,326.7,14.2,2.95,1.5,1.45
0389,11,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle,309.0,13.89,2.45,1.21,1.24
0389,11,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle,339.7,14.84,2.61,1.28,1.33
0389,12,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle,398.3,15.97,2.95,1.5,1.45
0389,12,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle,329.7,11.81,2.49,1.27,1.22
0389,12,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle,401.3,17.38,2.82,1.4,1.42
0389,12,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle,403.3,14.89,2.93,1.43,1.5
0389,12,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle,423.3,17.14,3.14,1.57,1.57
0389,13,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High,222.7,9.49,2.01,1.02,0.99
0389,13,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High,212.3,8.81,1.85,0.92,0.93
0389,13,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High,233.7,9.44,2.02,1.03,0.99
0389,13,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High,239.0,10.44,2.06,1.08,0.98
0389,13,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High,223.0,9.41,1.97,0.99,0.98
0389,14,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High,255.3,9.97,2.3,1.16,1.14
0389,14,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High,238.3,9.16,2.12,1.09,1.03
0389,14,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High,253.0,10.48,1.97,0.97,1.0
0389,14,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High,251.3,10.62,2.26,1.17,1.09
0389,14,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High,254.3,10.23,2.25,1.16,1.09
0389,15,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High,297.0,12.1,2.25,1.12,1.13
0389,15,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High,286.3,11.01,2.47,1.22,1.25
0389,15,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High,288.3,12.05,2.17,1.07,1.1
0389,15,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High,292.7,11.67,2.45,1.25,1.2
0389,15,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High,329.0,14.72,2.85,1.44,1.41
0389,16,1,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High,345.0,13.07,2.74,1.38,1.36
0389,16,2,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High,344.0,13.7,2.54,1.25,1.29
0389,16,3,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High,356.0,13.43,2.73,1.41,1.32
0389,16,4,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High,385.3,14.11,2.91,1.46,1.45
0389,16,5,erythromycin ethylsuccinate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High,362.7,14.78,2.83,1.42,1.41
0390,01,1,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,216.3,11.01,2.0,1.01,0.99
0390,01,2,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,217.3,10.07,1.87,0.94,0.93
0390,01,3,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,236.7,11.74,2.07,1.0,1.07
0390,01,4,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,242.3,13.15,2.41,1.23,1.18
0390,01,5,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,222.3,10.83,1.93,0.98,0.95
0390,02,1,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,222.3,10.08,2.06,1.03,1.03
0390,02,2,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,228.7,10.14,2.0,1.03,0.97
0390,02,3,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,212.3,9.54,1.91,0.96,0.95
0390,02,4,ethambutol,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,229.7,10.45,2.08,1.05,1.03
